id_estoque;id_loja;id_produto;quantidade
1662;21;62;199
1663;21;63;299
1664;21;64;460
1665;21;65;226
1666;21;66;254
1667;21;67;425
1668;21;68;151
1669;21;69;64
1670;21;70;312
1671;21;71;394
1672;21;72;120
1673;21;73;474
1674;21;74;482
1675;21;75;363
1676;21;76;490
1677;21;77;23
1678;21;78;190
1679;21;79;295
1680;21;80;193
1681;22;1;84
1682;22;2;339
1683;22;3;263
1684;22;4;483
1685;22;5;259
1686;22;6;95
1687;22;7;181
1688;22;8;334
1689;22;9;94
1690;22;10;113
1691;22;11;188
1692;22;12;98
1693;22;13;331
1694;22;14;209
1695;22;15;52
1696;22;16;227
1697;22;17;438
1698;22;18;369
1699;22;19;167
1700;22;20;72
1701;22;21;361
1702;22;22;230
1703;22;23;102
1704;22;24;222
1705;22;25;459
1706;22;26;90
1707;22;27;400
1708;22;28;130
1709;22;29;245
1710;22;30;329
1711;22;31;346
1712;22;32;250
1713;22;33;76
1714;22;34;50
1715;22;35;460
1716;22;36;119
1717;22;37;261
1718;22;38;476
1719;22;39;42
1720;22;40;233
1721;22;41;67
1722;22;42;292
1723;22;43;61
1724;22;44;245
1725;22;45;286
1726;22;46;72
1727;22;47;392
1728;22;48;494
1729;22;49;229
1730;22;50;136
1731;22;51;56
1732;22;52;277
1733;22;53;477
1734;22;54;312
1735;22;55;188
1736;22;56;240
1737;22;57;436
1738;22;58;314
1739;22;59;340
1740;22;60;38
1741;22;61;153
1742;22;62;364
1743;22;63;337
1744;22;64;278
1745;22;65;259
1746;22;66;471
1747;22;67;82
1748;22;68;205
1749;22;69;184
1750;22;70;370
1751;22;71;413
1752;22;72;186
1753;22;73;36
1754;22;74;24
1755;22;75;231
1756;22;76;22
1757;22;77;482
1758;22;78;425
1759;22;79;28
1760;22;80;348
1761;23;1;181
1762;23;2;69
1763;23;3;393
1764;23;4;247
1765;23;5;468
1766;23;6;295
1767;23;7;424
1768;23;8;488
1769;23;9;165
1770;23;10;398
1771;23;11;206
1772;23;12;272
1773;23;13;279
1774;23;14;280
1775;23;15;113
1776;23;16;338
1777;23;17;106
1778;23;18;127
1779;23;19;324
1780;23;20;129
1781;23;21;317
1782;23;22;181
1783;23;23;425
1784;23;24;175
1785;23;25;128
1786;23;26;350
1787;23;27;47
1788;23;28;60
1789;23;29;399
1790;23;30;43
1791;23;31;404
1792;23;32;275
1793;23;33;220
1794;23;34;484
1795;23;35;274
1796;23;36;42
1797;23;37;445
1798;23;38;107
1799;23;39;55
1800;23;40;366
1801;23;41;73
1802;23;42;385
1803;23;43;250
1804;23;44;33
1805;23;45;170
1806;23;46;71
1807;23;47;235
1808;23;48;50
1809;23;49;121
1810;23;50;378
1811;23;51;53
1812;23;52;368
1813;23;53;310
1814;23;54;398
1815;23;55;70
1816;23;56;125
1817;23;57;159
1818;23;58;331
1819;23;59;352
1820;23;60;247
1821;23;61;263
1822;23;62;99
1823;23;63;61
1824;23;64;474
1825;23;65;171
1826;23;66;138
1827;23;67;448
1828;23;68;197
1829;23;69;109
1830;23;70;32
1831;23;71;139
1832;23;72;98
1833;23;73;214
1834;23;74;286
1835;23;75;361
1836;23;76;212
1837;23;77;456
1838;23;78;117
1839;23;79;241
1840;23;80;157
1841;24;1;226
1842;24;2;477
1843;24;3;70
1844;24;4;421
1845;24;5;162
1846;24;6;76
1847;24;7;488
1848;24;8;101
1849;24;9;66
1850;24;10;53
1851;24;11;249
1852;24;12;181
1853;24;13;198
1854;24;14;387
1855;24;15;255
1856;24;16;454
1857;24;17;214
1858;24;18;266
1859;24;19;50
1860;24;20;431
1861;24;21;325
1862;24;22;377
1863;24;23;138
1864;24;24;414
1865;24;25;114
1866;24;26;191
1867;24;27;378
1868;24;28;370
1869;24;29;441
1870;24;30;22
1871;24;31;307
1872;24;32;115
1873;24;33;151
1874;24;34;56
1875;24;35;455
1876;24;36;494
1877;24;37;135
1878;24;38;264
1879;24;39;488
1880;24;40;259
1881;24;41;451
1882;24;42;477
1883;24;43;385
1884;24;44;402
1885;24;45;457
1886;24;46;70
1887;24;47;304
1888;24;48;168
1889;24;49;145
1890;24;50;167
1891;24;51;289
1892;24;52;286
1893;24;53;75
1894;24;54;160
1895;24;55;292
1896;24;56;67
1897;24;57;176
1898;24;58;218
1899;24;59;460
1900;24;60;219
1901;24;61;287
1902;24;62;177
1903;24;63;387
1904;24;64;284
1905;24;65;240
1906;24;66;436
1907;24;67;94
1908;24;68;209
1909;24;69;89
1910;24;70;333
1911;24;71;61
1912;24;72;197
1913;24;73;415
1914;24;74;171
1915;24;75;87
1916;24;76;286
1917;24;77;357
1918;24;78;219
1919;24;79;157
1920;24;80;313
1921;25;1;80
1922;25;2;145
1923;25;3;203
1924;25;4;323
1925;25;5;354
1926;25;6;414
1927;25;7;79
1928;25;8;345
1929;25;9;77
1930;25;10;150
1931;25;11;286
1932;25;12;290
1933;25;13;139
1934;25;14;101
1935;25;15;51
1936;25;16;441
1937;25;17;223
1938;25;18;218
1939;25;19;273
1940;25;20;368
1941;25;21;423
1942;25;22;490
1943;25;23;431
1944;25;24;47
1945;25;25;498
1946;25;26;56
1947;25;27;330
1948;25;28;221
1949;25;29;352
1950;25;30;259
1951;25;31;311
1952;25;32;149
1953;25;33;374
1954;25;34;68
1955;25;35;67
1956;25;36;50
1957;25;37;493
1958;25;38;384
1959;25;39;355
1960;25;40;78
1961;25;41;442
1962;25;42;329
1963;25;43;499
1964;25;44;500
1965;25;45;41
1966;25;46;361
1967;25;47;242
1968;25;48;165
1969;25;49;279
1970;25;50;387
1971;25;51;383
1972;25;52;28
1973;25;53;470
1974;25;54;211
1975;25;55;124
1976;25;56;291
1977;25;57;331
1978;25;58;386
1979;25;59;445
1980;25;60;131
1981;25;61;81
1982;25;62;218
1983;25;63;239
1984;25;64;337
1985;25;65;197
1986;25;66;146
1987;25;67;261
1988;25;68;267
1989;25;69;111
1990;25;70;500
1991;25;71;424
1992;25;72;272
1993;25;73;499
1994;25;74;252
1995;25;75;425
1996;25;76;161
1997;25;77;337
1998;25;78;263
1999;25;79;411
2000;25;80;147
2001;26;1;327
2002;26;2;186
2003;26;3;313
2004;26;4;190
2005;26;5;20
2006;26;6;397
2007;26;7;244
2008;26;8;205
2009;26;9;414
2010;26;10;456
2011;26;11;457
2012;26;12;349
2013;26;13;102
2014;26;14;428
2015;26;15;277
2016;26;16;184
2017;26;17;432
2018;26;18;230
2019;26;19;404
2020;26;20;183
2021;26;21;121
2022;26;22;210
2023;26;23;56
2024;26;24;398
2025;26;25;289
2026;26;26;437
2027;26;27;419
2028;26;28;481
2029;26;29;458
2030;26;30;307
2031;26;31;247
2032;26;32;433
2033;26;33;361
2034;26;34;446
2035;26;35;417
2036;26;36;71
2037;26;37;283
2038;26;38;208
2039;26;39;273
2040;26;40;26
2041;26;41;75
2042;26;42;153
2043;26;43;470
2044;26;44;28
2045;26;45;387
2046;26;46;298
2047;26;47;400
2048;26;48;388
2049;26;49;453
2050;26;50;139
2051;26;51;196
2052;26;52;199
2053;26;53;462
2054;26;54;49
2055;26;55;444
2056;26;56;454
2057;26;57;438
2058;26;58;265
2059;26;59;364
2060;26;60;430
2061;26;61;463
2062;26;62;255
2063;26;63;49
2064;26;64;407
2065;26;65;20
2066;26;66;448
2067;26;67;118
2068;26;68;55
2069;26;69;257
2070;26;70;365
2071;26;71;203
2072;26;72;367
2073;26;73;325
2074;26;74;224
2075;26;75;161
2076;26;76;300
2077;26;77;84
2078;26;78;378
2079;26;79;98
2080;26;80;114
2081;27;1;313
2082;27;2;202
2083;27;3;223
2084;27;4;301
2085;27;5;323
2086;27;6;336
2087;27;7;484
2088;27;8;451
2089;27;9;376
2090;27;10;69
2091;27;11;156
2092;27;12;343
2093;27;13;436
2094;27;14;315
2095;27;15;110
2096;27;16;27
2097;27;17;172
2098;27;18;251
2099;27;19;199
2100;27;20;473
2101;27;21;499
2102;27;22;277
2103;27;23;333
2104;27;24;419
2105;27;25;347
2106;27;26;459
2107;27;27;148
2108;27;28;214
2109;27;29;241
2110;27;30;91
2111;27;31;141
2112;27;32;274
2113;27;33;431
2114;27;34;225
2115;27;35;252
2116;27;36;328
2117;27;37;184
2118;27;38;52
2119;27;39;312
2120;27;40;102
2121;27;41;313
2122;27;42;125
2123;27;43;20
2124;27;44;409
2125;27;45;145
2126;27;46;357
2127;27;47;135
2128;27;48;88
2129;27;49;81
2130;27;50;254
2131;27;51;141
2132;27;52;451
2133;27;53;422
2134;27;54;88
2135;27;55;209
2136;27;56;384
2137;27;57;336
2138;27;58;83
2139;27;59;491
2140;27;60;397
2141;27;61;189
2142;27;62;329
2143;27;63;206
2144;27;64;252
2145;27;65;95
2146;27;66;171
2147;27;67;90
2148;27;68;240
2149;27;69;110
2150;27;70;302
2151;27;71;70
2152;27;72;332
2153;27;73;329
2154;27;74;101
2155;27;75;493
2156;27;76;358
2157;27;77;187
2158;27;78;445
2159;27;79;98
2160;27;80;239
2161;28;1;479
2162;28;2;134
2163;28;3;392
2164;28;4;324
2165;28;5;218
2166;28;6;25
2167;28;7;286
2168;28;8;257
2169;28;9;498
2170;28;10;84
2171;28;11;367
2172;28;12;192
2173;28;13;467
2174;28;14;266
2175;28;15;416
2176;28;16;211
2177;28;17;36
2178;28;18;129
2179;28;19;460
2180;28;20;241
2181;28;21;490
2182;28;22;187
2183;28;23;29
2184;28;24;242
2185;28;25;341
2186;28;26;371
2187;28;27;461
2188;28;28;326
2189;28;29;492
2190;28;30;78
2191;28;31;166
2192;28;32;500
2193;28;33;132
2194;28;34;474
2195;28;35;339
2196;28;36;407
2197;28;37;201
2198;28;38;274
2199;28;39;429
2200;28;40;245
2201;28;41;284
2202;28;42;24
2203;28;43;376
2204;28;44;474
2205;28;45;180
2206;28;46;446
2207;28;47;319
2208;28;48;462
2209;28;49;233
2210;28;50;500
2211;28;51;429
2212;28;52;260
2213;28;53;63
2214;28;54;487
2215;28;55;289
2216;28;56;300
2217;28;57;139
2218;28;58;174
2219;28;59;191
2220;28;60;273
2221;28;61;40
2222;28;62;71
2223;28;63;65
2224;28;64;481
2225;28;65;262
2226;28;66;462
2227;28;67;140
2228;28;68;487
2229;28;69;133
2230;28;70;342
2231;28;71;301
2232;28;72;391
2233;28;73;474
2234;28;74;88
2235;28;75;118
2236;28;76;332
2237;28;77;257
2238;28;78;218
2239;28;79;223
2240;28;80;206
2241;29;1;29
2242;29;2;285
2243;29;3;224
2244;29;4;399
2245;29;5;287
2246;29;6;262
2247;29;7;384
2248;29;8;89
2249;29;9;362
2250;29;10;396
2251;29;11;319
2252;29;12;146
2253;29;13;366
2254;29;14;455
2255;29;15;394
2256;29;16;400
2257;29;17;198
2258;29;18;312
2259;29;19;217
2260;29;20;128
2261;29;21;166
2262;29;22;72
2263;29;23;344
2264;29;24;173
2265;29;25;385
2266;29;26;311
2267;29;27;429
2268;29;28;89
2269;29;29;433
2270;29;30;153
2271;29;31;148
2272;29;32;382
2273;29;33;254
2274;29;34;46
2275;29;35;225
2276;29;36;351
2277;29;37;478
2278;29;38;260
2279;29;39;63
2280;29;40;100
2281;29;41;143
2282;29;42;223
2283;29;43;112
2284;29;44;398
2285;29;45;310
2286;29;46;98
2287;29;47;315
2288;29;48;53
2289;29;49;285
2290;29;50;405
2291;29;51;365
2292;29;52;282
2293;29;53;198
2294;29;54;483
2295;29;55;292
2296;29;56;391
2297;29;57;235
2298;29;58;41
2299;29;59;233
2300;29;60;110
2301;29;61;59
2302;29;62;21
2303;29;63;30
2304;29;64;87
2305;29;65;359
2306;29;66;360
2307;29;67;338
2308;29;68;415
2309;29;69;124
2310;29;70;462
2311;29;71;411
2312;29;72;152
2313;29;73;161
2314;29;74;246
2315;29;75;348
2316;29;76;122
2317;29;77;365
2318;29;78;386
2319;29;79;457
2320;29;80;315
2321;30;1;71
2322;30;2;106
2323;30;3;28
2324;30;4;459
2325;30;5;208
2326;30;6;347
2327;30;7;292
2328;30;8;179
2329;30;9;305
2330;30;10;306
2331;30;11;48
2332;30;12;348
2333;30;13;238
2334;30;14;438
2335;30;15;416
2336;30;16;221
2337;30;17;334
2338;30;18;298
2339;30;19;116
2340;30;20;498
2341;30;21;362
2342;30;22;204
2343;30;23;375
2344;30;24;25
2345;30;25;330
2346;30;26;78
2347;30;27;304
2348;30;28;231
2349;30;29;42
2350;30;30;459
2351;30;31;480
2352;30;32;255
2353;30;33;147
2354;30;34;491
2355;30;35;24
2356;30;36;203
2357;30;37;249
2358;30;38;141
2359;30;39;415
2360;30;40;141
2361;30;41;234
2362;30;42;447
2363;30;43;284
2364;30;44;313
2365;30;45;495
2366;30;46;246
2367;30;47;200
2368;30;48;37
2369;30;49;439
2370;30;50;71
2371;30;51;451
2372;30;52;437
2373;30;53;185
2374;30;54;118
2375;30;55;50
2376;30;56;494
2377;30;57;197
2378;30;58;391
2379;30;59;491
2380;30;60;49
2381;30;61;387
2382;30;62;132
2383;30;63;262
2384;30;64;115
2385;30;65;438
2386;30;66;148
2387;30;67;182
2388;30;68;433
2389;30;69;421
2390;30;70;146
2391;30;71;99
2392;30;72;384
2393;30;73;443
2394;30;74;250
2395;30;75;146
2396;30;76;204
2397;30;77;80
2398;30;78;260
2399;30;79;121
2400;30;80;148
2401;31;1;355
2402;31;2;82
2403;31;3;174
2404;31;4;168
2405;31;5;41
2406;31;6;211
2407;31;7;139
2408;31;8;298
2409;31;9;470
2410;31;10;52
2411;31;11;111
2412;31;12;301
2413;31;13;309
2414;31;14;171
2415;31;15;388
2416;31;16;147
2417;31;17;149
2418;31;18;133
2419;31;19;126
2420;31;20;325
2421;31;21;401
2422;31;22;337
2423;31;23;87
2424;31;24;176
2425;31;25;439
2426;31;26;397
2427;31;27;171
2428;31;28;291
2429;31;29;467
2430;31;30;393
2431;31;31;331
2432;31;32;71
2433;31;33;52
2434;31;34;98
2435;31;35;288
2436;31;36;104
2437;31;37;90
2438;31;38;419
2439;31;39;394
2440;31;40;384
2441;31;41;91
2442;31;42;478
2443;31;43;155
2444;31;44;498
2445;31;45;278
2446;31;46;452
2447;31;47;373
2448;31;48;450
2449;31;49;206
2450;31;50;57
2451;31;51;499
2452;31;52;464
2453;31;53;439
2454;31;54;282
2455;31;55;123
2456;31;56;205
2457;31;57;357
2458;31;58;264
2459;31;59;443
2460;31;60;473
2461;31;61;119
2462;31;62;93
2463;31;63;120
2464;31;64;255
2465;31;65;106
2466;31;66;135
2467;31;67;167
2468;31;68;443
2469;31;69;435
2470;31;70;477
2471;31;71;264
2472;31;72;422
2473;31;73;38
2474;31;74;328
2475;31;75;181
2476;31;76;485
2477;31;77;84
2478;31;78;453
2479;31;79;217
2480;31;80;333
2481;32;1;244
2482;32;2;342
2483;32;3;84
2484;32;4;115
2485;32;5;173
2486;32;6;222
2487;32;7;461
2488;32;8;118
2489;32;9;101
2490;32;10;89
2491;32;11;32
2492;32;12;247
2493;32;13;404
2494;32;14;302
2495;32;15;443
2496;32;16;335
2497;32;17;146
2498;32;18;465
2499;32;19;389
2500;32;20;337
2501;32;21;111
2502;32;22;138
2503;32;23;462
2504;32;24;39
2505;32;25;23
2506;32;26;199
2507;32;27;302
2508;32;28;455
2509;32;29;451
2510;32;30;315
2511;32;31;474
2512;32;32;384
2513;32;33;183
2514;32;34;266
2515;32;35;463
2516;32;36;124
2517;32;37;95
2518;32;38;387
2519;32;39;53
2520;32;40;101
2521;32;41;407
2522;32;42;251
2523;32;43;171
2524;32;44;263
2525;32;45;441
2526;32;46;264
2527;32;47;305
2528;32;48;332
2529;32;49;316
2530;32;50;266
2531;32;51;285
2532;32;52;159
2533;32;53;199
2534;32;54;90
2535;32;55;393
2536;32;56;367
2537;32;57;366
2538;32;58;30
2539;32;59;84
2540;32;60;84
2541;32;61;225
2542;32;62;139
2543;32;63;212
2544;32;64;169
2545;32;65;107
2546;32;66;475
2547;32;67;381
2548;32;68;93
2549;32;69;28
2550;32;70;309
2551;32;71;313
2552;32;72;322
2553;32;73;69
2554;32;74;225
2555;32;75;142
2556;32;76;181
2557;32;77;353
2558;32;78;406
2559;32;79;238
2560;32;80;439
2561;33;1;227
2562;33;2;152
2563;33;3;87
2564;33;4;462
2565;33;5;98
2566;33;6;127
2567;33;7;174
2568;33;8;149
2569;33;9;320
2570;33;10;489
2571;33;11;50
2572;33;12;43
2573;33;13;437
2574;33;14;383
2575;33;15;405
2576;33;16;348
2577;33;17;474
2578;33;18;285
2579;33;19;495
2580;33;20;108
2581;33;21;234
2582;33;22;475
2583;33;23;489
2584;33;24;142
2585;33;25;447
2586;33;26;491
2587;33;27;252
2588;33;28;139
2589;33;29;419
2590;33;30;267
2591;33;31;196
2592;33;32;184
2593;33;33;212
2594;33;34;364
2595;33;35;380
2596;33;36;119
2597;33;37;364
2598;33;38;317
2599;33;39;207
2600;33;40;99
2601;33;41;463
2602;33;42;378
2603;33;43;270
2604;33;44;349
2605;33;45;394
2606;33;46;483
2607;33;47;340
2608;33;48;434
2609;33;49;482
2610;33;50;352
2611;33;51;317
2612;33;52;302
2613;33;53;43
2614;33;54;114
2615;33;55;195
2616;33;56;217
2617;33;57;112
2618;33;58;56
2619;33;59;341
2620;33;60;310
2621;33;61;268
2622;33;62;130
2623;33;63;98
2624;33;64;103
2625;33;65;111
2626;33;66;407
2627;33;67;319
2628;33;68;356
2629;33;69;23
2630;33;70;158
2631;33;71;323
2632;33;72;262
2633;33;73;197
2634;33;74;173
2635;33;75;95
2636;33;76;363
2637;33;77;309
2638;33;78;336
2639;33;79;183
2640;33;80;462
2641;34;1;462
2642;34;2;230
2643;34;3;192
2644;34;4;76
2645;34;5;102
2646;34;6;443
2647;34;7;42
2648;34;8;237
2649;34;9;102
2650;34;10;266
2651;34;11;400
2652;34;12;254
2653;34;13;255
2654;34;14;64
2655;34;15;489
2656;34;16;328
2657;34;17;236
2658;34;18;345
2659;34;19;226
2660;34;20;475
2661;34;21;111
2662;34;22;43
2663;34;23;452
2664;34;24;392
2665;34;25;55
2666;34;26;311
2667;34;27;257
2668;34;28;58
2669;34;29;26
2670;34;30;440
2671;34;31;492
2672;34;32;39
2673;34;33;297
2674;34;34;285
2675;34;35;240
2676;34;36;137
2677;34;37;48
2678;34;38;126
2679;34;39;454
2680;34;40;433
2681;34;41;496
2682;34;42;319
2683;34;43;446
2684;34;44;484
2685;34;45;257
2686;34;46;402
2687;34;47;242
2688;34;48;319
2689;34;49;103
2690;34;50;189
2691;34;51;392
2692;34;52;281
2693;34;53;218
2694;34;54;334
2695;34;55;320
2696;34;56;205
2697;34;57;280
2698;34;58;417
2699;34;59;453
2700;34;60;103
2701;34;61;431
2702;34;62;210
2703;34;63;274
2704;34;64;456
2705;34;65;436
2706;34;66;328
2707;34;67;63
2708;34;68;429
2709;34;69;409
2710;34;70;323
2711;34;71;496
2712;34;72;50
2713;34;73;198
2714;34;74;409
2715;34;75;332
2716;34;76;425
2717;34;77;127
2718;34;78;72
2719;34;79;368
2720;34;80;292
2721;35;1;460
2722;35;2;498
2723;35;3;187
2724;35;4;228
2725;35;5;56
2726;35;6;232
2727;35;7;158
2728;35;8;345
2729;35;9;455
2730;35;10;380
2731;35;11;282
2732;35;12;335
2733;35;13;418
2734;35;14;109
2735;35;15;469
2736;35;16;390
2737;35;17;369
2738;35;18;162
2739;35;19;455
2740;35;20;249
2741;35;21;25
2742;35;22;218
2743;35;23;66
2744;35;24;435
2745;35;25;87
2746;35;26;128
2747;35;27;411
2748;35;28;467
2749;35;29;367
2750;35;30;385
2751;35;31;74
2752;35;32;44
2753;35;33;283
2754;35;34;109
2755;35;35;453
2756;35;36;389
2757;35;37;319
2758;35;38;356
2759;35;39;376
2760;35;40;340
2761;35;41;123
2762;35;42;304
2763;35;43;185
2764;35;44;489
2765;35;45;146
2766;35;46;460
2767;35;47;169
2768;35;48;378
2769;35;49;290
2770;35;50;158
2771;35;51;100
2772;35;52;191
2773;35;53;103
2774;35;54;158
2775;35;55;483
2776;35;56;201
2777;35;57;92
2778;35;58;410
2779;35;59;117
2780;35;60;466
2781;35;61;243
2782;35;62;194
2783;35;63;264
2784;35;64;67
2785;35;65;308
2786;35;66;439
2787;35;67;145
2788;35;68;115
2789;35;69;296
2790;35;70;404
2791;35;71;320
2792;35;72;213
2793;35;73;378
2794;35;74;188
2795;35;75;200
2796;35;76;158
2797;35;77;78
2798;35;78;27
2799;35;79;144
2800;35;80;137
2801;36;1;172
2802;36;2;318
2803;36;3;321
2804;36;4;454
2805;36;5;221
2806;36;6;396
2807;36;7;127
2808;36;8;300
2809;36;9;469
2810;36;10;234
2811;36;11;381
2812;36;12;351
2813;36;13;330
2814;36;14;302
2815;36;15;440
2816;36;16;42
2817;36;17;310
2818;36;18;492
2819;36;19;136
2820;36;20;269
2821;36;21;268
2822;36;22;497
2823;36;23;369
2824;36;24;258
2825;36;25;122
2826;36;26;46
2827;36;27;441
2828;36;28;496
2829;36;29;465
2830;36;30;247
2831;36;31;203
2832;36;32;138
2833;36;33;476
2834;36;34;411
2835;36;35;409
2836;36;36;146
2837;36;37;31
2838;36;38;52
2839;36;39;210
2840;36;40;294
2841;36;41;401
2842;36;42;342
2843;36;43;378
2844;36;44;303
2845;36;45;371
2846;36;46;470
2847;36;47;109
2848;36;48;320
2849;36;49;349
2850;36;50;406
2851;36;51;151
2852;36;52;451
2853;36;53;216
2854;36;54;166
2855;36;55;500
2856;36;56;128
2857;36;57;26
2858;36;58;272
2859;36;59;37
2860;36;60;148
2861;36;61;384
2862;36;62;299
2863;36;63;258
2864;36;64;139
2865;36;65;446
2866;36;66;247
2867;36;67;477
2868;36;68;365
2869;36;69;126
2870;36;70;495
2871;36;71;441
2872;36;72;207
2873;36;73;242
2874;36;74;420
2875;36;75;479
2876;36;76;156
2877;36;77;232
2878;36;78;318
2879;36;79;68
2880;36;80;280
2881;37;1;283
2882;37;2;407
2883;37;3;432
2884;37;4;305
2885;37;5;363
2886;37;6;461
2887;37;7;448
2888;37;8;105
2889;37;9;74
2890;37;10;490
2891;37;11;98
2892;37;12;377
2893;37;13;253
2894;37;14;438
2895;37;15;346
2896;37;16;271
2897;37;17;317
2898;37;18;474
2899;37;19;164
2900;37;20;429
2901;37;21;419
2902;37;22;93
2903;37;23;137
2904;37;24;420
2905;37;25;318
2906;37;26;22
2907;37;27;54
2908;37;28;393
2909;37;29;268
2910;37;30;157
2911;37;31;111
2912;37;32;55
2913;37;33;182
2914;37;34;41
2915;37;35;306
2916;37;36;146
2917;37;37;309
2918;37;38;95
2919;37;39;467
2920;37;40;274
2921;37;41;307
2922;37;42;65
2923;37;43;345
2924;37;44;340
2925;37;45;217
2926;37;46;174
2927;37;47;57
2928;37;48;98
2929;37;49;79
2930;37;50;251
2931;37;51;352
2932;37;52;259
2933;37;53;280
2934;37;54;383
2935;37;55;221
2936;37;56;164
2937;37;57;193
2938;37;58;449
2939;37;59;111
2940;37;60;57
2941;37;61;407
2942;37;62;468
2943;37;63;35
2944;37;64;164
2945;37;65;359
2946;37;66;309
2947;37;67;403
2948;37;68;419
2949;37;69;47
2950;37;70;147
2951;37;71;319
2952;37;72;293
2953;37;73;26
2954;37;74;192
2955;37;75;105
2956;37;76;38
2957;37;77;324
2958;37;78;244
2959;37;79;238
2960;37;80;50
2961;38;1;35
2962;38;2;341
2963;38;3;203
2964;38;4;123
2965;38;5;263
2966;38;6;471
2967;38;7;239
2968;38;8;348
2969;38;9;453
2970;38;10;200
2971;38;11;162
2972;38;12;349
2973;38;13;351
2974;38;14;500
2975;38;15;124
2976;38;16;329
2977;38;17;332
2978;38;18;458
2979;38;19;477
2980;38;20;22
2981;38;21;240
2982;38;22;55
2983;38;23;136
2984;38;24;104
2985;38;25;47
2986;38;26;47
2987;38;27;312
2988;38;28;74
2989;38;29;170
2990;38;30;334
2991;38;31;183
2992;38;32;183
2993;38;33;404
2994;38;34;411
2995;38;35;39
2996;38;36;289
2997;38;37;85
2998;38;38;434
2999;38;39;329
3000;38;40;185
3001;38;41;239
3002;38;42;479
3003;38;43;107
3004;38;44;119
3005;38;45;259
3006;38;46;79
3007;38;47;289
3008;38;48;252
3009;38;49;211
3010;38;50;161
3011;38;51;173
3012;38;52;403
3013;38;53;92
3014;38;54;67
3015;38;55;31
3016;38;56;313
3017;38;57;21
3018;38;58;128
3019;38;59;427
3020;38;60;205
3021;38;61;350
3022;38;62;152
3023;38;63;372
3024;38;64;23
3025;38;65;252
3026;38;66;469
3027;38;67;82
3028;38;68;233
3029;38;69;433
3030;38;70;210
3031;38;71;248
3032;38;72;442
3033;38;73;222
3034;38;74;357
3035;38;75;119
3036;38;76;256
3037;38;77;93
3038;38;78;43
3039;38;79;160
3040;38;80;438
3041;39;1;392
3042;39;2;437
3043;39;3;366
3044;39;4;393
3045;39;5;216
3046;39;6;246
3047;39;7;43
3048;39;8;150
3049;39;9;197
3050;39;10;84
3051;39;11;181
3052;39;12;350
3053;39;13;40
3054;39;14;129
3055;39;15;254
3056;39;16;254
3057;39;17;313
3058;39;18;482
3059;39;19;200
3060;39;20;432
3061;39;21;135
3062;39;22;341
3063;39;23;399
3064;39;24;404
3065;39;25;85
3066;39;26;345
3067;39;27;374
3068;39;28;182
3069;39;29;135
3070;39;30;396
3071;39;31;56
3072;39;32;467
3073;39;33;164
3074;39;34;354
3075;39;35;349
3076;39;36;277
3077;39;37;387
3078;39;38;269
3079;39;39;152
3080;39;40;161
3081;39;41;374
3082;39;42;227
3083;39;43;282
3084;39;44;317
3085;39;45;183
3086;39;46;252
3087;39;47;214
3088;39;48;452
3089;39;49;295
3090;39;50;84
3091;39;51;70
3092;39;52;309
3093;39;53;189
3094;39;54;392
3095;39;55;344
3096;39;56;178
3097;39;57;251
3098;39;58;210
3099;39;59;41
3100;39;60;296
3101;39;61;69
3102;39;62;132
3103;39;63;388
3104;39;64;215
3105;39;65;244
3106;39;66;265
3107;39;67;50
3108;39;68;62
3109;39;69;150
3110;39;70;123
3111;39;71;185
3112;39;72;369
3113;39;73;398
3114;39;74;403
3115;39;75;389
3116;39;76;178
3117;39;77;267
3118;39;78;84
3119;39;79;380
3120;39;80;143
3121;40;1;47
3122;40;2;119
3123;40;3;330
3124;40;4;116
3125;40;5;94
3126;40;6;441
3127;40;7;315
3128;40;8;278
3129;40;9;363
3130;40;10;430
3131;40;11;248
3132;40;12;25
3133;40;13;417
3134;40;14;450
3135;40;15;451
3136;40;16;333
3137;40;17;130
3138;40;18;119
3139;40;19;479
3140;40;20;38
3141;40;21;61
3142;40;22;462
3143;40;23;271
3144;40;24;302
3145;40;25;69
3146;40;26;458
3147;40;27;315
3148;40;28;421
3149;40;29;45
3150;40;30;443
3151;40;31;195
3152;40;32;75
3153;40;33;425
3154;40;34;171
3155;40;35;73
3156;40;36;362
3157;40;37;126
3158;40;38;381
3159;40;39;322
3160;40;40;385
3161;40;41;36
3162;40;42;382
3163;40;43;197
3164;40;44;23
3165;40;45;228
3166;40;46;88
3167;40;47;165
3168;40;48;460
3169;40;49;373
3170;40;50;55
3171;40;51;366
3172;40;52;194
3173;40;53;153
3174;40;54;197
3175;40;55;352
3176;40;56;103
3177;40;57;477
3178;40;58;209
3179;40;59;52
3180;40;60;148
3181;40;61;472
3182;40;62;262
3183;40;63;55
3184;40;64;453
3185;40;65;238
3186;40;66;320
3187;40;67;414
3188;40;68;300
3189;40;69;375
3190;40;70;212
3191;40;71;412
3192;40;72;443
3193;40;73;75
3194;40;74;312
3195;40;75;76
3196;40;76;117
3197;40;77;24
3198;40;78;220
3199;40;79;157
3200;40;80;283
3201;41;1;249
3202;41;2;217
3203;41;3;187
3204;41;4;387
3205;41;5;153
3206;41;6;202
3207;41;7;492
3208;41;8;173
3209;41;9;43
3210;41;10;230
3211;41;11;408
3212;41;12;95
3213;41;13;302
3214;41;14;329
